transaction_id,carrier_id,carrier_name,transaction_type,document_type,timestamp,hour_of_day,day_of_week,email,phone,ip_address,region,state,amount,session_duration_seconds,pages_visited,failed_attempts,device_type,browser,is_anomaly,anomaly_type,risk_score
TXN-000734,CR-0056,Richardson LLC Logistics,NEW_CARRIER_REGISTRATION,COMPLIANCE_FORM,2026-05-22 09:37:18,9,Friday,mortega@example.net,001-254-632-1870x8906,81.14.126.79,Southeast,WV,0.0,1768,2,0,Desktop,Safari,False,NONE,23.6
TXN-001225,CR-0013,Ramos-Flowers Transport,NEW_CARRIER_REGISTRATION,DRIVERS_LICENSE,2026-05-22 12:31:42,12,Friday,mooreyesenia@example.org,584-611-8266x2224,169.32.234.65,Northeast,AS,131.35,543,10,1,Desktop,Safari,False,NONE,17.2
TXN-001840,CR-0007,Osborn Ltd Trucking,CONTACT_UPDATE,DRIVERS_LICENSE,2026-05-22 13:12:54,13,Friday,grodriguez@example.org,2374537953,192.95.246.190,Northeast,MD,0.0,208,13,2,Desktop,Edge,False,NONE,3.3
TXN-000640,CR-0047,Atkinson Ltd Logistics,ADDRESS_CHANGE,PASSPORT,2026-05-22 13:17:52,13,Friday,drodriguez@example.com,946-962-2139x403,77.254.113.169,West Coast,FL,0.0,1590,8,0,Mobile,Firefox,False,NONE,3.3
TXN-000064,CR-0037,Sutton Ltd Trucking,NEW_CARRIER_REGISTRATION,DRIVERS_LICENSE,2026-05-22 13:25:59,13,Friday,penny36@example.net,341-774-5030x63324,67.37.190.163,West Coast,AR,107.57,919,9,0,Desktop,Safari,False,NONE,23.3
TXN-001925,CR-0078,Smith Ltd Transport,INSURANCE_UPDATE,VEHICLE_REGISTRATION,2026-05-22 13:50:44,13,Friday,daviselizabeth@example.net,607.316.6511,68.162.106.195,Southeast,KS,286.49,1613,13,0,Desktop,Chrome,False,NONE,20.1
TXN-001189,CR-0151,Hernandez-Gallagher Transport,DOCUMENT_SUBMISSION,INSURANCE_CERTIFICATE,2026-05-22 15:14:37,15,Friday,tbryant@example.com,+1-544-565-9022x887,68.246.61.34,Midwest,SC,34.62,71,7,0,Desktop,Firefox,False,NONE,19.0
TXN-001898,CR-0061,Jordan Ltd Freight,DOCUMENT_SUBMISSION,PASSPORT,2026-05-22 15:58:18,15,Friday,mariacasey@example.org,(779)741-1640x396,200.141.195.213,West Coast,GU,0.0,630,13,0,Mobile,Firefox,False,NONE,27.3
TXN-000903,CR-0125,Dixon-Brown Trucking,CONTACT_UPDATE,INSURANCE_CERTIFICATE,2026-05-22 16:29:40,16,Friday,marksmith@example.net,+1-407-400-8810,74.172.220.88,Northeast,DE,0.0,808,8,1,Tablet,Firefox,False,NONE,2.8
TXN-000899,CR-0034,Ramos-Long Transport,DOCUMENT_SUBMISSION,COMPLIANCE_FORM,2026-05-22 17:09:03,17,Friday,daniellefarley@example.net,427.661.0618x53907,107.169.22.191,Midwest,AS,0.0,1319,3,0,Desktop,Safari,False,NONE,9.9
TXN-001151,CR-0141,Martinez-Morris Freight,DRIVER_ONBOARDING,VEHICLE_REGISTRATION,2026-05-22 17:50:12,17,Friday,zhill@example.org,(744)603-9265,87.104.152.196,West Coast,RI,217.07,604,3,1,Desktop,Edge,False,NONE,10.3
TXN-001078,CR-0063,Gomez-Edwards Freight,VEHICLE_ADDITION,PASSPORT,2026-05-22 20:01:34,20,Friday,leongibson@example.net,953.824.9660x36140,75.34.239.192,West Coast,DE,335.91,911,4,2,Desktop,Firefox,False,NONE,10.8
TXN-001886,CR-0102,Stokes and Sons Trucking,AUTHORITY_RENEWAL,INSURANCE_CERTIFICATE,2026-05-22 22:47:06,22,Friday,juliepatel@example.com,326.819.4821,157.54.228.237,Northeast,NE,0.0,1783,6,0,Desktop,Edge,False,NONE,17.8
TXN-000335,CR-0102,Stokes and Sons Trucking,IDENTITY_VERIFICATION,INSURANCE_CERTIFICATE,2026-05-23 00:02:37,0,Saturday,juliepatel@example.com,326.819.4821,122.153.5.133,Northeast,NE,0.0,514,5,1,Desktop,Safari,False,NONE,27.6
TXN-000989,CR-0195,Wallace-Spence Trucking,NEW_CARRIER_REGISTRATION,VEHICLE_REGISTRATION,2026-05-23 04:18:04,4,Saturday,jacksonkarl@example.com,+1-283-601-0636x9660,132.145.194.146,Midwest,MI,0.0,1528,13,0,Desktop,Chrome,False,NONE,4.2
TXN-000482,CR-0051,Stewart Inc Transport,COMPLIANCE_CHECK,PASSPORT,2026-05-23 07:23:45,7,Saturday,timothybennett@example.net,8989874760,96.101.225.97,Southeast,FL,0.0,107,10,1,Mobile,Chrome,False,NONE,29.2
TXN-001230,CR-0170,"Little, Terry and Bird Transport",CONTACT_UPDATE,PASSPORT,2026-05-23 08:13:53,8,Saturday,hansencharlene@example.com,001-453-289-0376x72266,169.14.132.118,Northeast,AK,0.0,901,2,1,Mobile,Chrome,False,NONE,18.9
TXN-001298,CR-0129,Miller-Williams Freight,AUTHORITY_RENEWAL,INSURANCE_CERTIFICATE,2026-05-23 08:19:16,8,Saturday,gsmith@example.net,(400)724-4826x388,95.82.205.59,Southeast,CA,0.0,342,10,0,Desktop,Edge,False,NONE,24.5
TXN-000517,CR-0165,"Andrade, White and Reid Freight",CONTACT_UPDATE,INSURANCE_CERTIFICATE,2026-05-23 08:36:18,8,Saturday,gregory27@example.net,+1-250-323-6797,64.251.162.251,West Coast,UT,0.0,1454,13,0,Desktop,Safari,False,NONE,27.3
TXN-001640,CR-0110,Shields Inc Trucking,INSURANCE_UPDATE,VEHICLE_REGISTRATION,2026-05-23 09:00:12,9,Saturday,xhall@example.net,(916)766-7620,189.151.31.3,Northwest,TN,0.0,302,4,0,Mobile,Chrome,False,NONE,4.3
TXN-000902,CR-0148,Jones-Harris Logistics,ADDRESS_CHANGE,DRIVERS_LICENSE,2026-05-23 11:13:00,11,Saturday,dhartman@example.org,958.746.9090x23810,166.160.68.140,West Coast,DC,327.73,1113,7,0,Mobile,Safari,False,NONE,10.2
TXN-000792,CR-0151,Hernandez-Gallagher Transport,ADDRESS_CHANGE,PASSPORT,2026-05-23 11:14:31,11,Saturday,tbryant@example.com,+1-544-565-9022x887,100.68.121.39,Midwest,SC,141.3,466,12,2,Tablet,Firefox,False,NONE,0.1
TXN-001236,CR-0193,Lopez and Sons Logistics,VEHICLE_ADDITION,DRIVERS_LICENSE,2026-05-23 11:42:09,11,Saturday,jkim@example.org,4819601749,172.171.163.13,Northwest,OH,114.67,301,6,2,Desktop,Edge,False,NONE,3.4
TXN-000411,CR-0052,"Trujillo, Fuller and Wright Logistics",COMPLIANCE_CHECK,VEHICLE_REGISTRATION,2026-05-23 11:51:27,11,Saturday,rbass@example.com,+1-976-897-9201x62247,152.84.31.250,Northwest,MD,0.0,1773,14,0,Desktop,Firefox,False,NONE,10.1
TXN-001006,CR-0088,Brown LLC Freight,IDENTITY_VERIFICATION,VEHICLE_REGISTRATION,2026-05-23 13:55:29,13,Saturday,kenneth04@example.org,(735)856-7723x885,87.154.88.139,West Coast,WV,0.0,1731,14,0,Mobile,Chrome,False,NONE,24.7
TXN-000343,CR-0090,Rodriguez Group Freight,NEW_CARRIER_REGISTRATION,PASSPORT,2026-05-23 14:51:54,14,Saturday,jill30@example.net,6952196001,163.160.38.113,Southeast,PA,0.0,825,4,1,Mobile,Chrome,False,NONE,22.2
TXN-001340,CR-0199,"Allen, Lee and Nash Freight",VEHICLE_ADDITION,DRIVERS_LICENSE,2026-05-23 15:07:51,15,Saturday,mcclainlori@example.org,791-662-1588,118.47.99.32,Northeast,CT,476.83,1392,10,1,Desktop,Firefox,False,NONE,28.2
TXN-000093,CR-0156,Flores Ltd Transport,DRIVER_ONBOARDING,INSURANCE_CERTIFICATE,2026-05-23 15:28:10,15,Saturday,hcollins@example.com,233.947.3507,58.33.18.61,Southwest,PR,0.0,1221,2,1,Mobile,Safari,False,NONE,11.2
TXN-000742,CR-0080,Hernandez Ltd Transport,INSURANCE_UPDATE,DRIVERS_LICENSE,2026-05-23 15:59:54,15,Saturday,richardsmith@example.org,(455)924-5226x99218,51.207.125.160,Southwest,CO,0.0,373,11,2,Desktop,Firefox,False,NONE,6.1
TXN-000674,CR-0033,Copeland Ltd Transport,CONTACT_UPDATE,VEHICLE_REGISTRATION,2026-05-23 16:25:13,16,Saturday,matthew82@example.org,234.292.4785x9902,64.57.101.48,Southeast,PA,408.28,1019,9,0,Mobile,Edge,False,NONE,4.9
TXN-000273,CR-0146,Harris-Rios Logistics,DOCUMENT_SUBMISSION,INSURANCE_CERTIFICATE,2026-05-23 17:54:57,17,Saturday,uholden@example.com,954-262-0185x70818,190.119.166.141,Southwest,OH,125.34,464,13,1,Tablet,Safari,False,NONE,3.8
TXN-001395,CR-0093,"Brown, Lamb and Barr Transport",AUTHORITY_RENEWAL,INSURANCE_CERTIFICATE,2026-05-23 18:09:49,18,Saturday,kennethatkins@example.com,217-520-1695,86.29.97.46,Southwest,MO,130.34,1383,8,1,Desktop,Firefox,False,NONE,22.2
TXN-000311,CR-0200,"Garcia, Mcdaniel and Wilson Logistics",AUTHORITY_RENEWAL,PASSPORT,2026-05-23 18:23:23,18,Saturday,morganjames@example.org,(255)911-0302,200.134.248.116,Northwest,AK,0.0,107,4,1,Mobile,Chrome,False,NONE,6.3
TXN-000022,CR-0133,"Travis, Smith and Jones Transport",CONTACT_UPDATE,PASSPORT,2026-05-23 20:05:42,20,Saturday,elizabethvaldez@example.net,(602)847-9840x07881,111.185.105.126,Southwest,OR,322.95,1065,9,1,Desktop,Firefox,False,NONE,12.1
TXN-A00124,CR-0156,Johnson Group Trucking,IDENTITY_VERIFICATION,DRIVERS_LICENSE,2026-05-24 03:30:39,3,Sunday,courtney85@example.net,+1-319-500-0926x106,149.35.87.7,Northwest,WY,786.4,1666,19,4,Tablet,Firefox,True,SUSPICIOUS_PATTERN,92.1
TXN-000677,CR-0081,Lynch-Terry Trucking,VEHICLE_ADDITION,COMPLIANCE_FORM,2026-05-24 07:19:30,7,Sunday,carloscuevas@example.com,(723)758-7015x73825,52.252.92.193,Northeast,PW,157.24,860,13,0,Desktop,Chrome,False,NONE,9.9
TXN-001405,CR-0193,Lopez and Sons Logistics,IDENTITY_VERIFICATION,VEHICLE_REGISTRATION,2026-05-24 07:53:00,7,Sunday,jkim@example.org,4819601749,50.11.204.100,Northwest,OH,457.78,1079,9,1,Desktop,Safari,False,NONE,15.6
TXN-001825,CR-0028,"Thomas, Norman and Hammond Trucking",VEHICLE_ADDITION,COMPLIANCE_FORM,2026-05-24 09:25:03,9,Sunday,erin63@example.com,871-394-7288,170.146.24.210,Northeast,OR,0.0,1515,10,2,Tablet,Edge,False,NONE,25.6
TXN-001408,CR-0029,Ramos LLC Logistics,DOCUMENT_SUBMISSION,DRIVERS_LICENSE,2026-05-24 09:31:26,9,Sunday,smithlaura@example.com,(633)225-1860,180.235.226.146,Midwest,HI,0.0,1319,9,0,Mobile,Safari,False,NONE,17.3
TXN-001941,CR-0178,Austin Ltd Trucking,ADDRESS_CHANGE,COMPLIANCE_FORM,2026-05-24 09:46:56,9,Sunday,zmejia@example.net,+1-552-396-8038,96.148.181.48,Northeast,AL,427.68,706,6,1,Mobile,Edge,False,NONE,5.2
TXN-001854,CR-0115,Bradley Ltd Trucking,COMPLIANCE_CHECK,INSURANCE_CERTIFICATE,2026-05-24 09:47:36,9,Sunday,ebrown@example.net,001-305-516-7571x7583,175.233.37.217,Northeast,MP,0.0,1674,7,1,Tablet,Chrome,False,NONE,7.3
TXN-A00147,CR-0158,Martin-Schroeder Trucking,ADDRESS_CHANGE,DRIVERS_LICENSE,2026-05-24 09:56:56,9,Sunday,amberanderson@example.com,483.792.9281x770,85.140.121.65,West Coast,MN,846.64,4,2,3,Mobile,Chrome,True,VELOCITY_SPIKE,85.3
TXN-001924,CR-0032,"Wilson, Lambert and Adams Transport",INSURANCE_UPDATE,VEHICLE_REGISTRATION,2026-05-24 10:02:45,10,Sunday,williamsbrianna@example.com,+1-993-924-5063x69590,83.85.15.251,Southwest,CO,0.0,1505,9,0,Desktop,Edge,False,NONE,26.2
TXN-000897,CR-0004,Richardson-Raymond Trucking,DOCUMENT_SUBMISSION,COMPLIANCE_FORM,2026-05-24 10:14:23,10,Sunday,connerbruce@example.com,(635)278-6779,73.108.253.17,Northwest,WI,0.0,910,15,2,Desktop,Chrome,False,NONE,9.3
TXN-001711,CR-0192,Kelley Inc Trucking,NEW_CARRIER_REGISTRATION,PASSPORT,2026-05-24 11:15:44,11,Sunday,jessica12@example.org,(499)440-0997,121.45.208.244,Midwest,PR,419.14,333,12,1,Desktop,Chrome,False,NONE,2.2
TXN-A00070,CR-0080,Jacobs Inc Trucking,NEW_CARRIER_REGISTRATION,PASSPORT,2026-05-24 12:50:51,12,Sunday,carrier260@bulkmail.com,800-122-9826,192.168.8.239,Southeast,RI,312.29,88,4,0,Desktop,Chrome,True,BULK_REGISTRATION,71.0
TXN-000136,CR-0179,Jones Ltd Freight,DRIVER_ONBOARDING,INSURANCE_CERTIFICATE,2026-05-24 14:13:49,14,Sunday,ybrown@example.com,001-294-532-1886,151.235.62.142,Midwest,GA,0.0,1152,12,0,Desktop,Edge,False,NONE,14.0
TXN-001294,CR-0143,"Bell, Graham and Alvarez Trucking",VEHICLE_ADDITION,INSURANCE_CERTIFICATE,2026-05-24 14:55:38,14,Sunday,robinflores@example.net,+1-723-335-6071x18202,155.89.34.153,Southeast,AZ,383.0,906,15,1,Tablet,Firefox,False,NONE,29.3
TXN-000480,CR-0008,Brown and Sons Logistics,IDENTITY_VERIFICATION,DRIVERS_LICENSE,2026-05-24 16:41:36,16,Sunday,chelseagonzalez@example.net,001-240-909-7379x06831,97.162.114.203,Southeast,MO,0.0,1346,6,0,Desktop,Firefox,False,NONE,7.5
TXN-000395,CR-0095,Watson Group Logistics,CONTACT_UPDATE,DRIVERS_LICENSE,2026-05-24 17:16:48,17,Sunday,combsmiguel@example.com,5537096339,110.125.47.205,Southeast,AZ,0.0,232,4,1,Mobile,Edge,False,NONE,22.6
TXN-000200,CR-0140,"Hines, Stevens and Ochoa Trucking",ADDRESS_CHANGE,INSURANCE_CERTIFICATE,2026-05-24 17:24:34,17,Sunday,ashleybrown@example.com,+1-502-347-0015x7375,141.123.140.201,West Coast,AZ,251.2,855,6,0,Desktop,Firefox,False,NONE,0.9
TXN-000506,CR-0162,Hughes-Fuentes Transport,COMPLIANCE_CHECK,VEHICLE_REGISTRATION,2026-05-24 17:27:27,17,Sunday,james08@example.org,3237885825,156.218.127.189,Northeast,GU,499.51,135,9,0,Desktop,Edge,False,NONE,7.0
TXN-001295,CR-0052,"Trujillo, Fuller and Wright Logistics",DOCUMENT_SUBMISSION,DRIVERS_LICENSE,2026-05-24 17:51:40,17,Sunday,rbass@example.com,+1-976-897-9201x62247,187.22.55.231,Northwest,MD,0.0,152,4,0,Desktop,Edge,False,NONE,6.7
TXN-001949,CR-0051,Stewart Inc Transport,VEHICLE_ADDITION,PASSPORT,2026-05-24 20:04:00,20,Sunday,timothybennett@example.net,8989874760,116.222.99.49,Southeast,FL,491.01,414,6,2,Desktop,Safari,False,NONE,17.2
TXN-000883,CR-0174,Martin-Roach Logistics,NEW_CARRIER_REGISTRATION,PASSPORT,2026-05-24 21:16:44,21,Sunday,patricia35@example.com,(320)288-1704x8319,115.155.192.239,Northwest,KS,0.0,901,8,0,Desktop,Chrome,False,NONE,25.0
TXN-001032,CR-0014,"Murphy, French and George Logistics",AUTHORITY_RENEWAL,COMPLIANCE_FORM,2026-05-24 21:40:45,21,Sunday,gina12@example.com,995.216.1170x7612,175.153.28.122,Northwest,MD,0.0,346,4,0,Mobile,Chrome,False,NONE,1.2
TXN-A00006,CR-0134,Richard-Farley Trucking,DOCUMENT_SUBMISSION,VEHICLE_REGISTRATION,2026-05-24 22:35:33,22,Sunday,savannahmclean@example.net,001-862-721-5291x5960,137.22.55.98,Northwest,NY,929.23,6,1,4,Desktop,Chrome,True,VELOCITY_SPIKE,71.4
TXN-000041,CR-0117,Curry Ltd Transport,IDENTITY_VERIFICATION,DRIVERS_LICENSE,2026-05-25 01:09:03,1,Monday,stefanie92@example.com,264-442-4218x761,154.223.168.249,Northeast,PA,0.0,602,7,1,Desktop,Chrome,False,NONE,25.6
TXN-A00004,CR-0020,Jones Ltd Trucking,VEHICLE_ADDITION,PASSPORT,2026-05-25 02:15:23,2,Monday,icarter@example.org,+1-613-955-5007,146.22.237.28,Midwest,MD,175.67,105,8,2,Mobile,Firefox,True,UNUSUAL_HOUR,59.9
TXN-001045,CR-0043,Walker-Curtis Transport,DRIVER_ONBOARDING,VEHICLE_REGISTRATION,2026-05-25 05:09:38,5,Monday,elizabeth29@example.net,8099770967,83.62.221.156,Northeast,NV,231.2,991,4,1,Mobile,Firefox,False,NONE,19.2
TXN-001541,CR-0195,Wallace-Spence Trucking,AUTHORITY_RENEWAL,VEHICLE_REGISTRATION,2026-05-25 06:29:41,6,Monday,jacksonkarl@example.com,+1-283-601-0636x9660,144.167.228.126,Midwest,MI,0.0,1067,3,0,Desktop,Safari,False,NONE,4.7
TXN-001403,CR-0041,Simmons Group Transport,DOCUMENT_SUBMISSION,PASSPORT,2026-05-25 06:41:37,6,Monday,rodneythompson@example.com,226-544-2616x2463,71.46.218.39,Northwest,OH,186.06,666,10,1,Mobile,Safari,False,NONE,16.1
TXN-001150,CR-0134,Brown-Kelley Transport,VEHICLE_ADDITION,DRIVERS_LICENSE,2026-05-25 08:57:34,8,Monday,sarawallace@example.org,001-812-201-5644x7081,193.194.5.215,Southwest,VI,480.01,1419,3,2,Tablet,Edge,False,NONE,10.2
TXN-001091,CR-0044,Reyes-Rodriguez Logistics,NEW_CARRIER_REGISTRATION,COMPLIANCE_FORM,2026-05-25 08:58:45,8,Monday,upalmer@example.net,001-246-269-8932x98855,195.180.222.27,Northeast,NH,0.0,1510,4,0,Tablet,Firefox,False,NONE,29.7
TXN-000229,CR-0076,Fox and Sons Transport,COMPLIANCE_CHECK,VEHICLE_REGISTRATION,2026-05-25 09:26:23,9,Monday,taylor35@example.net,447-780-0527x532,153.100.189.10,Northwest,VT,171.58,1520,5,1,Mobile,Edge,False,NONE,27.2
TXN-000502,CR-0028,"Thomas, Norman and Hammond Trucking",IDENTITY_VERIFICATION,COMPLIANCE_FORM,2026-05-25 11:01:29,11,Monday,erin63@example.com,871-394-7288,51.102.30.4,Northeast,OR,0.0,889,15,1,Mobile,Edge,False,NONE,9.1
TXN-001538,CR-0148,Jones-Harris Logistics,AUTHORITY_RENEWAL,INSURANCE_CERTIFICATE,2026-05-25 11:05:21,11,Monday,dhartman@example.org,958.746.9090x23810,133.153.219.116,West Coast,DC,157.14,1456,12,1,Desktop,Chrome,False,NONE,22.1
TXN-000665,CR-0174,Martin-Roach Logistics,DRIVER_ONBOARDING,DRIVERS_LICENSE,2026-05-25 11:57:58,11,Monday,patricia35@example.com,(320)288-1704x8319,127.160.210.74,Northwest,KS,0.0,1082,12,0,Desktop,Chrome,False,NONE,23.7
TXN-000165,CR-0003,Graham-Vincent Logistics,ADDRESS_CHANGE,COMPLIANCE_FORM,2026-05-25 12:12:31,12,Monday,andrewpowell@example.org,(774)255-7468x8566,148.247.144.130,Southeast,SC,207.82,1780,9,0,Desktop,Chrome,False,NONE,23.9
TXN-000453,CR-0182,Phillips-Norris Transport,DOCUMENT_SUBMISSION,PASSPORT,2026-05-25 12:44:13,12,Monday,gconner@example.net,726-618-9508,200.48.113.173,Southeast,WI,490.65,928,5,0,Desktop,Safari,False,NONE,3.7
TXN-000376,CR-0071,Gamble and Sons Logistics,IDENTITY_VERIFICATION,PASSPORT,2026-05-25 13:49:26,13,Monday,alison23@example.net,663-434-8127x123,162.172.31.70,Southwest,MA,0.0,91,11,0,Desktop,Safari,False,NONE,16.5
TXN-000656,CR-0015,Thompson LLC Freight,VEHICLE_ADDITION,PASSPORT,2026-05-25 14:00:21,14,Monday,anna02@example.org,(666)343-4391x305,141.57.188.248,Midwest,PA,0.0,92,10,1,Mobile,Chrome,False,NONE,21.7
TXN-001712,CR-0054,"Tanner, Baker and Wilson Freight",ADDRESS_CHANGE,INSURANCE_CERTIFICATE,2026-05-25 16:27:22,16,Monday,lucerowilliam@example.com,(331)472-8584x585,191.57.229.108,West Coast,NJ,8.07,1031,15,0,Desktop,Firefox,False,NONE,19.1
TXN-001049,CR-0152,Frederick Ltd Logistics,AUTHORITY_RENEWAL,PASSPORT,2026-05-25 16:47:50,16,Monday,stokesrebecca@example.org,(701)248-7360,85.167.204.78,Northwest,AK,0.0,525,9,0,Desktop,Edge,False,NONE,11.1
TXN-000538,CR-0032,"Wilson, Lambert and Adams Transport",INSURANCE_UPDATE,VEHICLE_REGISTRATION,2026-05-25 17:46:48,17,Monday,williamsbrianna@example.com,+1-993-924-5063x69590,192.72.225.111,Southwest,CO,401.03,1456,7,1,Tablet,Edge,False,NONE,8.2
TXN-000671,CR-0153,Hunt LLC Transport,INSURANCE_UPDATE,DRIVERS_LICENSE,2026-05-25 18:01:42,18,Monday,woodchristopher@example.net,252-576-9626x228,87.94.37.21,Southeast,WV,0.0,1762,15,0,Mobile,Edge,False,NONE,22.3
TXN-000042,CR-0173,Nelson-Scott Transport,ADDRESS_CHANGE,VEHICLE_REGISTRATION,2026-05-25 18:24:15,18,Monday,jasonmiller@example.net,(906)223-8726,131.161.184.228,West Coast,ME,0.0,200,5,1,Tablet,Firefox,False,NONE,22.4
TXN-000499,CR-0021,Rogers Inc Transport,VEHICLE_ADDITION,PASSPORT,2026-05-25 18:30:06,18,Monday,deborahpeterson@example.net,(864)229-4372x4094,126.39.252.33,Northeast,MT,147.74,157,10,0,Desktop,Chrome,False,NONE,15.3
TXN-A00001,CR-0134,Jones-Johnson Trucking,NEW_CARRIER_REGISTRATION,PASSPORT,2026-05-25 18:38:59,18,Monday,reedbrittany@example.com,001-891-637-5369x41714,52.171.14.235,Northwest,AK,0.0,146,3,1,Desktop,Firefox,True,ADDRESS_MISMATCH,74.4
TXN-001205,CR-0147,Black-Clark Trucking,COMPLIANCE_CHECK,PASSPORT,2026-05-25 18:55:21,18,Monday,vrice@example.net,(385)243-8829,73.6.200.39,West Coast,PR,364.88,1261,13,0,Desktop,Safari,False,NONE,6.0
TXN-001428,CR-0005,Rivera-Larson Trucking,VEHICLE_ADDITION,VEHICLE_REGISTRATION,2026-05-25 19:22:59,19,Monday,jamesbrett@example.net,(532)481-6960x8616,149.75.25.143,West Coast,FL,0.0,957,10,1,Mobile,Safari,False,NONE,13.0
TXN-000687,CR-0009,"Lee, Phillips and Ferguson Trucking",DRIVER_ONBOARDING,COMPLIANCE_FORM,2026-05-25 22:49:11,22,Monday,kristen64@example.org,(915)390-0151,147.16.240.207,West Coast,AZ,106.71,493,15,0,Mobile,Edge,False,NONE,8.1
TXN-001631,CR-0107,"Lee, Scott and Shaffer Freight",VEHICLE_ADDITION,INSURANCE_CERTIFICATE,2026-05-26 07:03:30,7,Tuesday,nicole36@example.com,001-885-569-6497,98.155.253.120,Southeast,MA,251.57,1098,2,1,Mobile,Edge,False,NONE,1.3
TXN-001344,CR-0128,Smith LLC Freight,DRIVER_ONBOARDING,PASSPORT,2026-05-26 08:10:48,8,Tuesday,barnesjennifer@example.org,(354)397-4502x18501,56.178.136.106,Southwest,RI,0.0,970,9,0,Desktop,Edge,False,NONE,20.5
TXN-001588,CR-0035,Cook-Snyder Logistics,ADDRESS_CHANGE,VEHICLE_REGISTRATION,2026-05-26 08:11:49,8,Tuesday,zphillips@example.com,(949)805-5672,157.106.228.220,Northwest,MT,388.05,1318,2,1,Desktop,Edge,False,NONE,9.9
TXN-001686,CR-0129,Miller-Williams Freight,DRIVER_ONBOARDING,INSURANCE_CERTIFICATE,2026-05-26 08:49:47,8,Tuesday,gsmith@example.net,(400)724-4826x388,87.227.98.211,Southeast,CA,207.16,1183,11,1,Tablet,Firefox,False,NONE,7.1
TXN-001343,CR-0143,"Bell, Graham and Alvarez Trucking",VEHICLE_ADDITION,PASSPORT,2026-05-26 09:10:43,9,Tuesday,robinflores@example.net,+1-723-335-6071x18202,103.93.209.249,Southeast,AZ,0.0,1095,14,0,Desktop,Edge,False,NONE,1.5
TXN-001346,CR-0095,Watson Group Logistics,IDENTITY_VERIFICATION,COMPLIANCE_FORM,2026-05-26 10:33:49,10,Tuesday,combsmiguel@example.com,5537096339,61.10.7.236,Southeast,AZ,89.09,322,3,0,Desktop,Firefox,False,NONE,3.6
TXN-001821,CR-0173,Nelson-Scott Transport,COMPLIANCE_CHECK,PASSPORT,2026-05-26 11:45:12,11,Tuesday,jasonmiller@example.net,(906)223-8726,143.51.200.118,West Coast,ME,91.15,1775,3,1,Mobile,Firefox,False,NONE,29.5
TXN-000986,CR-0097,Hensley and Sons Trucking,IDENTITY_VERIFICATION,INSURANCE_CERTIFICATE,2026-05-26 11:52:22,11,Tuesday,jonessarah@example.com,516.448.3503,52.77.67.53,West Coast,NY,0.0,1394,12,1,Desktop,Edge,False,NONE,23.3
TXN-000033,CR-0150,"Baker, Hudson and Cole Trucking",DRIVER_ONBOARDING,COMPLIANCE_FORM,2026-05-26 11:52:55,11,Tuesday,bergmichael@example.com,001-926-759-1931x9822,175.249.24.121,Southwest,DC,0.0,1432,3,2,Desktop,Edge,False,NONE,8.6
TXN-001664,CR-0181,Smith-Navarro Transport,DRIVER_ONBOARDING,INSURANCE_CERTIFICATE,2026-05-26 13:02:13,13,Tuesday,jasonchapman@example.net,(987)918-1885x326,200.190.159.228,Southeast,ME,0.0,637,11,1,Mobile,Firefox,False,NONE,24.7
TXN-001455,CR-0177,Walter-Jacobs Freight,CONTACT_UPDATE,DRIVERS_LICENSE,2026-05-26 13:52:17,13,Tuesday,jeremyhill@example.com,(596)846-8116x363,186.205.26.220,Midwest,VI,0.0,731,2,2,Desktop,Edge,False,NONE,6.2
TXN-000185,CR-0031,"Allen, Horton and Allison Trucking",CONTACT_UPDATE,DRIVERS_LICENSE,2026-05-26 16:01:49,16,Tuesday,christopher06@example.org,001-803-482-2327x06033,135.207.110.70,Southwest,IN,0.0,1240,12,0,Desktop,Safari,False,NONE,1.7
TXN-001647,CR-0174,Martin-Roach Logistics,DRIVER_ONBOARDING,COMPLIANCE_FORM,2026-05-26 16:05:09,16,Tuesday,patricia35@example.com,(320)288-1704x8319,158.128.208.25,Northwest,KS,0.0,1138,9,1,Desktop,Firefox,False,NONE,7.7
TXN-001740,CR-0077,"Miller, Ruiz and Martin Logistics",VEHICLE_ADDITION,PASSPORT,2026-05-26 16:28:33,16,Tuesday,martinbecker@example.com,+1-896-714-1420x19465,151.48.83.165,Southeast,MT,495.75,1356,4,0,Mobile,Safari,False,NONE,22.5
TXN-A00122,CR-0085,"Miller, Mata and Stewart Trucking",NEW_CARRIER_REGISTRATION,VEHICLE_REGISTRATION,2026-05-26 16:41:15,16,Tuesday,carrier832@bulkmail.com,800-497-8425,192.168.8.169,Southeast,MH,399.13,63,3,0,Desktop,Chrome,True,BULK_REGISTRATION,71.8
TXN-001713,CR-0071,Gamble and Sons Logistics,IDENTITY_VERIFICATION,PASSPORT,2026-05-26 17:07:14,17,Tuesday,alison23@example.net,663-434-8127x123,120.76.7.158,Southwest,MA,0.0,777,3,0,Mobile,Safari,False,NONE,13.0
TXN-000833,CR-0037,Sutton Ltd Trucking,IDENTITY_VERIFICATION,PASSPORT,2026-05-26 17:29:18,17,Tuesday,penny36@example.net,341-774-5030x63324,151.43.118.1,West Coast,AR,150.64,224,4,0,Desktop,Chrome,False,NONE,21.7
